MasterFile,CollisionDate,CollisionTime,RoadwayName,ParkingLotIndicator,Milepoint,NumberInjured,NumberKilled,ofUnits,ofMotorVehicleUnits,Hit&RunIndicator,OneWayIndicator,SpeedLimitNumber,CountyCode,CityCountyCode,InCityLimitsIndicator,Latitude,Longitude,MannerofCollisionCode,LocationFirstEventCode,RoadwayCharacterCode,RoadwaySurfaceCode,RoadwayConditionCode,WeatherCode,LightConditionCode,LandUseCode,SchoolBusRelatedCode,FirstAidSceneIndicator,PropertyDamageIndicator,YR,KABCO,WorkingRID,KTC_RT,KTC_MP,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Intersection,Roadway Departure,Median Cross-over,CityCrash,DACid,Intersection Crash,Segment Crash,Int_ID,CityIntersection
72334767,20190403,733,BAIRD,N,5.393,0,0,2,2,N,N,55,98,9801,Y,37.4733,-82.52711,1,3,6,1,1,2,2,1,3,N,N,2019,O,098-KY-1426  -000,098-KY-1426  -000,5.393,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1174,1
72359149,20190516,1416,HAROLDS BRANCH,N,0.064,0,0,3,3,N,N,15,98,9801,Y,37.47198,-82.52224,7,97,6,2,1,2,2,1,3,N,N,2019,O,098-CS-1223  -000,098-CS-1223  -000,0.064,0,0,0,1,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72388919,20190725,1720,US23,N,25.588,1,0,1,1,N,N,55,98,9801,Y,37.49419,-82.53268,9,3,6,1,1,2,2,7,3,Y,N,2019,B,098-US-0023  -010,098-US-0023  -000,25.588,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72431981,20191106,323,CEDAR HILLS,N,2.134,1,0,1,1,N,N,35,98,9801,Y,37.46021,-82.55761,9,4,6,1,1,2,5,6,3,N,N,2019,B,098-KY-1426  -000,098-KY-1426  -000,2.134,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72696995,20211115,948,US23,N,26.478,0,0,1,1,N,N,55,98,9801,Y,37.50632,-82.53323,9,3,6,1,1,2,2,7,3,N,N,2021,O,098-US-0023  -000,098-US-0023  -000,26.478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72332933,20190329,1358,SEN KELSEY E FRIEND,N,2.403,0,0,2,2,N,N,55,98,9801,Y,37.55476,-82.56799,5,3,4,1,1,3,2,7,3,N,Y,2019,O,098-KY-3218  -000,098-KY-3218  -000,2.403,0,0,0,0,0,0,1,0,0,1,0,1,0,1,Non-DAC,0,1,,
72431470,20191104,1746,KY1426,N,7.336,1,0,1,1,N,N,35,98,9801,Y,37.48992,-82.50323,9,3,6,1,1,2,3,7,3,N,N,2019,C,098-KY-1426  -000,098-KY-1426  -000,7.336,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72414152,20190923,804,HAMBLEY,N,0.1,1,0,2,2,N,N,35,98,9801,Y,37.47442,-82.52554,5,6,6,1,1,2,2,1,3,Y,N,2019,C,098-CS-1222  -000,098-CS-1222  -000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAC,0,1,,
72390316,20190731,1604,US23,N,31.893,1,0,2,2,N,N,55,98,9801,Y,37.53755,-82.60686,8,3,6,1,1,2,2,7,3,N,N,2019,C,098-US-0023  -000,098-US-0023  -000,31.893,0,0,0,1,0,0,1,0,0,0,0,1,0,1,Non-DAC,1,0,195-0612,1
72344032,20190423,1842,KILGORE,N,,0,0,2,2,Y,N,15,98,9801,Y,37.47625,-82.52258,2,3,1,1,1,2,2,1,3,N,N,2019,O,098-CS-1105  -000,098-CS-1105  -000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,DAC,1,0,195-1141,1
72390331,20190803,1748,THOMPSON,N,0.593,0,0,2,2,N,N,35,98,9801,Y,37.50558,-82.54207,1,3,6,1,1,2,2,1,3,N,N,2019,O,098-CS-1215  -000,098-CS-1215  -000,0.593,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0847,1
72426894,20191025,2118,CASSIDY,N,0.308,0,0,1,1,N,N,35,98,9801,Y,37.50515,-82.53699,9,4,1,1,5,6,7,1,3,N,N,2019,O,098-CS-1191  -000,098-CS-1191  -000,0.308,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72450333,20191211,1515,US23,N,25.246,0,0,2,2,N,N,55,98,9801,Y,37.49048,-82.53682,5,3,6,1,1,3,2,7,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,25.246,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72312010,20190205,1040,KY1460,N,7.11,0,0,2,2,N,Y,15,98,9801,Y,37.48596,-82.54236,8,3,2,1,5,3,2,7,3,N,N,2019,O,098-KY-1460  -000,098-KY-1460  -000,7.11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,Non-DAC,1,0,195-0959,1
72436205,20191113,2134,US23,N,24.754,0,0,2,2,N,N,55,98,9801,Y,37.48519,-82.54253,8,3,6,1,1,2,5,7,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,24.754,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,1,0,195-0959,1
72448281,20191209,1029,CASSIDY,N,0.293,2,0,2,2,N,N,25,98,9801,Y,37.50525,-82.53673,1,3,3,1,5,6,2,1,3,N,N,2019,C,098-CS-1191  -000,098-CS-1191  -000,0.293,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72395366,20190819,1622,US23,N,30.911,0,0,3,3,N,N,55,98,9801,Y,37.54059,-82.59192,5,3,3,1,1,2,2,7,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,30.911,0,1,1,1,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72429833,20191028,1015,US23,N,24.719,1,0,2,2,N,N,55,98,9801,Y,37.48475,-82.54286,5,3,6,1,1,2,2,1,3,N,N,2019,B,098-US-0023  -000,098-US-0023  -000,24.719,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72399456,20190822,1010,LYKINS,N,0.279,0,0,2,2,N,N,35,98,9801,Y,37.50432,-82.54874,3,3,3,1,1,2,2,6,3,N,N,2019,O,098-CS-1249  -000,098-CS-1249  -000,0.279,0,0,1,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72323016,20190303,2033,CASSIDY,N,0.162,0,0,2,2,N,N,35,98,9801,Y,37.5037,-82.53468,4,3,3,1,5,9,5,1,3,N,N,2019,O,098-CS-1191  -000,098-CS-1191  -000,0.162,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72331918,20190322,1330,HAMBLEY,N,0.236,0,0,2,2,N,N,25,98,9801,Y,37.47556,-82.52341,1,3,6,1,1,2,2,1,3,N,N,2019,O,098-CS-1222  -000,098-CS-1222  -000,0.236,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1150,1
72388614,20190731,1550,US23,N,22.941,0,0,2,2,N,N,55,98,9801,Y,37.46536,-82.52597,5,3,6,1,5,3,2,7,3,N,N,2019,O,098-US-0023  -010,098-US-0023  -000,22.941,0,0,0,0,0,0,1,1,0,0,1,0,0,1,DAC,0,1,,
72329900,20190315,1615,CHLOE,N,4.111,0,0,1,1,N,N,35,98,9801,Y,37.47625,-82.49866,9,3,3,1,1,2,2,6,3,N,N,2019,O,098-KY-1460  -000,098-KY-1460  -000,4.111,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72332680,20190327,1754,OAK,N,0.017,0,0,2,2,N,N,15,98,9801,Y,37.48354,-82.54051,2,3,6,1,1,2,2,6,3,N,N,2019,O,098-CS-1096  -000,098-CS-1096  -000,0.017,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-1016,1
72347893,20190503,1210,US23,N,26.217,0,0,2,2,N,N,55,98,9801,Y,37.50272,-82.53203,5,3,6,1,1,3,2,1,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,26.217,0,0,1,0,0,0,1,0,0,1,0,0,0,1,Non-DAC,1,0,195-0861,1
72319302,20190222,1906,MAIN,N,0.055,0,0,2,2,N,Y,15,98,9801,Y,37.47844,-82.51814,1,3,6,1,5,6,5,7,3,N,N,2019,O,098-CS-1112  -000,098-CS-1112  -000,0.055,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DAC,1,0,195-1102,1
72421183,20191015,2008,OWSLEY,N,7.173,0,0,1,1,N,N,45,98,9801,Y,37.48042,-82.53656,9,3,6,1,1,2,6,7,3,N,N,2019,O,098-KY-1384  -000,098-KY-1384  -000,7.173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAC,0,1,,
72450332,20191210,1608,US23,N,26.283,0,0,2,2,N,N,55,98,9801,Y,37.50365,-82.53214,4,3,6,1,5,9,5,7,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,26.283,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Non-DAC,0,1,,
72445268,20191202,2201,US23,N,19.084,1,0,1,1,N,N,55,98,9801,Y,37.44176,-82.50629,9,3,3,1,5,8,5,1,3,N,N,2019,B,098-US-0023  -000,098-US-0023  -000,19.084,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72403810,20190901,2314,HAMBLEY,N,,5,0,1,1,N,N,45,98,9801,Y,37.47915,-82.54328,9,3,6,1,1,2,5,6,3,Y,N,2019,A,098-KY-1384  -000,098-KY-1384  -000,6.781,0,0,1,0,0,0,1,1,0,1,0,1,0,1,DAC,1,0,195-1101,1
72432661,20191104,800,US119,N,1.976,0,0,2,2,N,N,55,98,9801,N,37.51247,-82.49979,5,3,1,1,1,2,2,8,3,N,N,2019,O,098-US-0119  -010,098-US-0119  -000,1.976,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72383571,20190722,2134,US23,N,23.021,0,0,1,1,N,N,55,98,9801,Y,37.46567,-82.52738,9,3,6,1,5,6,6,7,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,23.021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAC,0,1,,
72358305,20190527,851,US119,N,0.416,0,0,1,1,N,N,55,98,9801,Y,37.50605,-82.52518,9,3,6,1,1,3,2,3,3,N,N,2019,O,098-US-0119  -000,098-US-0119  -000,0.416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72384941,20190725,1340,US23,N,27.337,0,0,2,2,N,N,55,98,9801,Y,37.51077,-82.54797,5,3,6,1,1,2,2,7,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,27.337,0,0,0,1,0,0,1,1,0,0,0,0,0,1,Non-DAC,1,0,195-0812,1
72420703,20191014,2229,US23,N,26.34,0,0,1,1,N,N,55,98,9801,Y,37.50445,-82.53246,9,3,6,1,1,2,5,1,3,N,N,2019,O,098-US-0023  -010,098-US-0023  -000,26.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72319389,20190219,816,KY3218,N,1.887,0,0,2,2,Y,N,55,98,9801,Y,37.55232,-82.57624,7,3,2,1,1,2,2,7,3,N,N,2019,O,098-KY-3218  -000,098-KY-3218  -000,1.887,0,0,1,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72446818,20191123,1623,US23,N,23.062,0,0,1,1,N,N,55,98,9801,Y,37.46593,-82.52809,9,3,6,1,5,6,2,1,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,23.062,1,0,0,0,0,0,0,0,0,0,1,0,0,1,DAC,0,1,,
72340834,20190418,843,US23,N,27.375,0,0,2,2,N,N,55,98,9807,Y,37.51085,-82.54895,5,3,6,1,1,2,2,1,3,N,N,2019,O,098-US-0023  -010,098-US-0023  -000,27.375,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0811,1
72337972,20190404,1347,US460,N,0.152,0,0,2,2,N,N,55,98,9801,Y,37.43987,-82.5084,2,97,6,1,1,2,2,1,3,N,N,2019,O,098-US-0460  -000,098-US-0460  -000,0.152,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72339192,20190407,1613,US23,N,25.576,3,0,2,2,N,N,55,98,9801,Y,37.49397,-82.5327,5,3,6,1,5,6,2,7,3,Y,N,2019,C,098-US-0023  -000,098-US-0023  -000,25.576,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72411474,20190924,1353,US23,N,21.876,2,0,2,2,N,N,55,98,9801,Y,37.45601,-82.51929,1,3,6,1,1,2,2,7,3,N,N,2019,C,098-US-0023  -000,098-US-0023  -000,21.876,0,0,0,1,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72321902,20190226,720,CHLOE,N,3.845,1,0,1,1,N,N,35,98,9801,Y,37.47722,-82.49406,9,5,1,1,2,2,2,7,3,Y,N,2019,B,098-KY-1460  -000,098-KY-1460  -000,3.845,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-1113,1
72334932,20190403,1840,CASSIDY,N,0.158,0,0,2,2,N,N,35,98,9801,Y,37.5037,-82.53463,1,3,3,1,1,2,2,7,3,N,N,2019,O,098-CS-1191  -000,098-CS-1191  -000,0.158,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72310423,20190124,1847,WILLIAMS HOLLOW,N,0.732,0,0,1,1,N,N,45,98,9801,Y,37.49498,-82.48318,9,3,1,1,5,6,6,7,3,N,N,2019,O,098-CS-1085  -000,098-CS-1085  -000,0.732,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72361416,20190530,1424,US23,N,29.466,2,0,2,2,N,N,45,98,9807,Y,37.52983,-82.57586,1,3,6,1,1,2,2,1,3,Y,N,2019,B,098-US-0023  -000,098-US-0023  -000,29.466,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Non-DAC,1,0,195-0676,0
72316770,20190214,1504,HAMBLEY,N,0.288,0,0,2,2,N,N,25,98,9801,Y,37.47602,-82.5228,8,3,6,1,1,2,2,1,3,N,N,2019,O,098-CS-1222  -000,098-CS-1222  -000,0.288,0,0,0,0,0,0,1,0,0,0,0,1,0,1,DAC,1,0,195-1141,1
72419917,20191010,1649,US23,N,23.055,5,0,2,2,N,N,55,98,9801,Y,37.46583,-82.52814,4,3,6,1,1,2,2,1,3,Y,Y,2019,B,098-US-0023  -010,098-US-0023  -000,23.055,0,0,0,0,0,0,0,1,0,1,1,0,0,1,DAC,0,1,,
72326830,20190313,1531,US23,N,,1,0,3,3,N,N,55,98,9801,Y,37.46537,-82.52602,5,3,6,1,1,2,2,7,3,Y,N,2019,B,098-US-0023  -010,098-US-0023  -000,22.943,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,0,1,,
72377984,20190703,1250,BAIRD,N,5.419,0,0,2,2,N,N,25,98,9801,Y,37.47293,-82.52701,1,3,6,1,1,2,2,7,3,N,N,2019,O,098-KY-1426  -000,098-KY-1426  -000,5.419,0,0,0,1,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1180,1
72378411,20190705,2110,REDALE,N,0.186,0,0,2,2,N,N,15,98,9801,Y,37.48713,-82.52748,7,3,6,1,1,2,5,6,3,N,N,2019,O,098-CS-1244  -000,098-CS-1244  -000,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAC,1,0,195-0943,1
72316677,20190214,2126,HAMBLEY,N,0.005,0,0,2,2,N,N,25,98,9801,Y,37.47392,-82.52728,1,3,6,1,1,2,5,7,3,N,N,2019,O,098-CS-1222  -000,098-CS-1222  -000,0.005,0,0,1,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1167,1
72451924,20191216,1431,CASSIDY,N,0.161,0,0,2,2,N,N,25,98,9801,Y,37.5037,-82.53467,1,3,6,1,5,6,2,1,3,N,N,2019,O,098-CS-1191  -000,098-CS-1191  -000,0.161,0,0,0,1,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72419030,20191006,1822,US23,N,24.172,1,0,1,1,N,N,55,98,9801,Y,37.47736,-82.5406,9,3,6,1,5,6,2,7,3,Y,N,2019,C,098-US-0023  -010,098-US-0023  -000,24.172,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DAC,0,1,,
72304666,20190111,1105,US23,N,26.29,2,0,2,2,N,N,55,98,9801,Y,37.50376,-82.53216,1,3,6,1,1,2,2,7,3,Y,N,2019,B,098-US-0023  -000,098-US-0023  -000,26.29,0,0,0,1,0,0,1,1,0,1,1,0,0,1,Non-DAC,0,1,,
72395544,20190819,1814,CHLOE,N,3.903,0,0,1,1,N,N,35,98,9801,Y,37.47698,-82.49506,9,6,3,1,1,2,2,7,3,N,N,2019,O,098-KY-1460  -000,098-KY-1460  -000,3.903,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,1,0,195-1119,1
72360584,20190528,2334,SUMMIT,N,0.225,0,0,1,1,N,N,35,98,9801,Y,37.47578,-82.51546,9,3,1,1,1,2,6,6,3,N,N,2019,O,098-CS-1064  -000,098-CS-1064  -000,0.225,0,0,1,0,0,0,0,0,0,1,0,1,0,1,Non-DAC,0,1,,
72439330,20191120,1205,LYKINS CREEK,N,,0,0,1,1,N,N,35,98,9801,Y,37.5036,-82.55074,9,3,3,1,5,3,2,6,3,N,N,2019,O,098-CS-1249  -000,098-CS-1249  -000,0.405,0,0,1,0,0,0,0,1,0,0,0,1,0,1,Non-DAC,1,0,195-0863,1
72361079,20190520,1403,CASSIDY,N,0.05,0,0,2,2,N,N,55,98,9801,Y,37.50368,-82.53297,2,3,6,1,1,2,2,7,3,N,N,2019,O,098-CS-1191  -000,098-CS-1191  -000,0.05,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72331275,20190320,1701,KY3496,N,0.765,0,0,2,2,N,N,35,98,9801,Y,37.472,-82.53017,1,3,6,1,1,2,2,1,3,N,N,2019,O,098-KY-3496  -000,098-KY-3496  -000,0.765,0,0,1,1,0,0,1,1,0,0,0,0,0,1,DAC,0,1,,
72322787,20190301,1516,US23,N,26.212,0,0,2,2,N,N,55,98,9801,Y,37.50265,-82.53201,5,3,6,1,5,6,2,1,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,26.212,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72898935,20230303,1521,US119,N,1.938,0,0,2,2,N,N,15,98,9801,N,37.51259,-82.50041,5,3,6,1,1,2,2,8,3,N,N,2023,O,098-US-0119  -010,098-US-0119  -000,1.942,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72377987,20190710,1155,US23,N,30.196,0,0,2,2,N,N,55,98,9801,Y,37.53951,-82.5812,8,3,6,1,1,2,2,7,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,30.196,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72428919,20191030,1600,KY3496,N,0.739,0,0,2,2,N,N,35,98,9801,Y,37.47198,-82.53065,1,3,6,1,5,3,2,7,3,N,N,2019,O,098-KY-3496  -000,098-KY-3496  -000,0.739,0,0,0,1,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1187,1
72412299,20190926,1508,BYPASS,N,6.113,0,0,2,2,N,N,35,98,9801,Y,37.47685,-82.51708,5,3,6,1,1,2,2,7,3,N,N,2019,O,098-KY-1426  -000,098-KY-1426  -000,6.113,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1125,1
72347962,20190501,1819,MULLINS SCHOOL STREET,N,,0,0,1,1,N,N,15,98,9807,N,37.53828,-82.58092,9,5,3,1,1,2,2,1,3,N,N,2019,O,098-CR-1426N -000,098-CR-1426N -000,0.004,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-0592,1
72317670,20190219,737,US23,N,24.568,0,0,1,1,N,N,55,98,9801,Y,37.48258,-82.5435,9,4,6,1,1,2,2,1,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,24.568,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72433255,20191107,2037,ELM,N,0.065,0,0,2,2,N,N,25,98,9801,Y,37.47781,-82.52237,5,3,1,1,5,3,6,7,3,N,N,2019,O,098-CS-1169  -000,098-CS-1169  -000,0.065,0,0,1,0,0,0,0,0,0,0,0,0,0,1,DAC,0,1,,
72458814,20200102,2208,WINSTON,N,0.008,0,0,1,1,N,N,15,98,9801,Y,37.47839,-82.56114,9,2,6,1,5,6,5,6,3,N,Y,2020,O,098-CS-1039  -000,098-CS-1039  -000,0.008,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,1,0,195-1121,1
72353756,20190515,1701,US23,N,18.783,0,0,2,2,Y,N,55,98,9801,Y,37.43883,-82.50914,1,3,6,1,1,2,2,7,3,N,N,2019,O,098-US-0023  -010,098-US-0023  -000,18.783,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Non-DAC,1,0,195-1310,1
72360572,20190530,1825,2ND,N,0.269,0,0,2,2,N,N,15,98,9801,Y,37.4802,-82.5182,8,5,6,1,5,6,2,1,3,N,N,2019,O,098-CS-1117  -000,098-CS-1117  -000,0.269,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAC,1,0,195-1082,1
72463483,20200114,1623,KY3496,N,0.012,0,0,2,2,N,N,35,98,9801,Y,37.46581,-82.52814,5,3,3,1,5,10,2,1,3,N,N,2020,O,098-KY-3496  -000,098-KY-3496  -000,0.012,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1219,1
72363286,20190605,916,US23,N,26.289,1,0,2,2,N,N,55,98,9801,Y,37.50378,-82.53214,1,3,6,1,5,3,2,1,3,Y,N,2019,C,098-US-0023  -000,098-US-0023  -000,26.289,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72307349,20190123,1707,BYPASS,N,6.212,0,0,2,2,N,N,45,98,9801,Y,37.48569,-82.53137,6,3,6,1,1,3,2,6,3,N,N,2019,O,098-KY-1460  -000,098-KY-1460  -000,6.212,0,0,1,0,0,0,1,0,0,1,0,1,0,1,DAC,1,0,195-2103,1
72379051,20190710,909,US119,N,2.323,0,0,2,2,N,N,55,98,9801,Y,37.51347,-82.49371,5,3,5,1,1,2,2,7,3,N,N,2019,O,098-US-0119  -010,098-US-0119  -000,2.323,0,0,0,0,0,0,1,0,0,0,0,1,0,1,DAC,0,1,,
72417710,20191007,2344,MAYO,N,0.772,0,0,2,2,N,N,35,98,9801,Y,37.47207,-82.53004,1,3,6,1,5,6,5,1,3,N,N,2019,O,098-KY-3496  -000,098-KY-3496  -000,0.772,0,0,1,0,0,0,1,0,0,0,0,1,0,1,DAC,0,1,,
72326691,20190314,753,OWSLEY,N,6.68,0,0,1,1,N,N,35,98,9801,Y,37.47843,-82.54486,9,3,3,1,1,2,1,6,3,N,N,2019,O,098-KY-1384  -000,098-KY-1384  -000,6.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72401510,20190831,1915,HIGH,N,,0,0,2,2,N,Y,15,98,9801,Y,37.47923,-82.52158,2,3,4,1,1,2,2,1,3,N,N,2019,O,098-CS-1166  -000,098-CS-1166  -000,0.012,0,0,1,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1098,1
72402709,20190825,1100,ACCESS RD 1,N,0.211,1,0,1,1,N,N,15,98,9801,Y,37.53828,-82.58084,9,5,6,1,1,2,2,7,3,Y,N,2019,C,098-CR-1426K -000,098-CR-1426K -000,0.211,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-0592,1
72424870,20191023,747,HAROLDS BRANCH,N,0.003,0,0,2,2,N,N,15,98,9801,Y,37.47278,-82.52267,5,3,6,1,5,6,2,7,3,N,N,2019,O,098-CS-1223  -000,098-CS-1223  -000,0.003,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,0,1,,
72330616,20190321,1608,US23,N,26.254,0,0,2,2,N,N,55,98,9801,Y,37.50324,-82.53209,5,3,6,1,5,6,2,7,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,26.254,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72406533,20190912,652,US23,N,27.267,2,0,2,2,N,N,55,98,9801,Y,37.51046,-82.54663,5,3,6,1,1,2,2,1,3,Y,N,2019,A,098-US-0023  -000,098-US-0023  -000,27.267,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72442303,20191122,745,US23,N,26.605,0,0,3,3,N,N,55,98,9801,Y,37.5075,-82.53513,5,3,6,1,5,6,2,1,3,N,N,2019,O,098-US-0023  -010,098-US-0023  -000,26.605,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72366152,20190603,1624,US23,N,26.267,0,0,2,2,N,N,55,98,9801,Y,37.50343,-82.53233,5,3,6,1,1,2,2,1,3,N,N,2019,O,098-US-0023  -010,098-US-0023  -000,26.267,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72335727,20190404,1952,BAIRD,N,5.378,0,0,2,2,N,N,55,98,9801,Y,37.47388,-82.52715,6,3,6,1,1,2,2,7,3,N,N,2019,O,098-KY-1426  -000,098-KY-1426  -000,5.378,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1167,1
72405360,20190903,1853,RENEE,N,0.022,0,0,2,2,N,N,15,98,9801,Y,37.47762,-82.5378,8,97,6,2,1,2,2,6,3,N,N,2019,O,098-CS-1242  -000,098-CS-1242  -000,0.022,0,0,1,0,0,0,1,0,0,0,0,0,0,1,DAC,0,1,,
72315866,20190206,1143,ZIEGLER,N,0.002,2,0,3,3,N,N,55,98,9801,Y,37.5374,-82.60506,5,3,6,1,1,2,2,1,3,Y,N,2019,C,098-CR-1408  -000,098-CR-1408  -000,0.002,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-0615,1
72300570,20190108,1854,CHLOE,N,5.017,0,0,1,1,N,N,35,98,9801,Y,37.47749,-82.51537,9,3,6,1,5,3,4,7,3,N,N,2019,O,098-KY-1460  -000,098-KY-1460  -000,5.017,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72327069,20190314,1927,NORTH MAYO,N,,0,0,2,2,N,N,55,98,9801,Y,37.50318,-82.53209,5,3,6,1,1,3,2,1,3,N,N,2019,O,098-US-0023  -000,098-US-0023  -000,26.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72431429,20191105,500,US23,N,30.859,0,0,1,1,N,N,55,98,9801,Y,37.54115,-82.59135,9,3,6,1,1,3,6,7,3,N,N,2019,O,098-US-0023  -010,098-US-0023  -000,30.859,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72386664,20190730,103,HAROLDS BRANCH,N,0.092,0,0,2,2,N,N,15,98,9801,Y,37.47164,-82.52198,2,3,6,2,1,2,2,1,3,N,N,2019,O,098-CS-1223  -000,098-CS-1223  -000,0.092,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
